ID,County,Acres,InstallType,UrbanRural,Class,DistSub_100,Percent_100,Substation_100,HIFLD_100,DistSub_200,Percent_200,Substation_200,HIFLD_200,DistSub_CAISO,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length
3980,San Mateo,1.068303594,Parking,Urban,Parking - Urban,1.103033234,0-25,East Grand,306725,3.819494347,25-50,Martin,301170,3.819494347,25-50,Martin,301170,Outside,4323.301606,338.0588814
3981,San Mateo,1.316003513,Rooftop,Urban,Rooftop - Urban,0.637272526,0-25,East Grand,306725,3.664629005,25-50,Martin,301170,3.664629005,25-50,Martin,301170,Within,5325.685795,341.5861705
3982,San Mateo,2.973360362,Rooftop,Urban,Rooftop - Urban,0.752299557,0-25,East Grand,306725,3.665985475,25-50,Martin,301170,3.665985475,25-50,Martin,301170,Within,12032.79409,463.3160788
3983,San Mateo,0.274852528,Rooftop,Urban,Rooftop - Urban,0.676456764,0-25,East Grand,306725,3.632203682,25-50,Martin,301170,3.632203682,25-50,Martin,301170,Within,1112.293038,161.1675782
3984,San Mateo,0.30594473,Rooftop,Urban,Rooftop - Urban,0.693941949,0-25,East Grand,306725,3.631304606,25-50,Martin,301170,3.631304606,25-50,Martin,301170,Within,1238.119396,178.488055
3985,San Mateo,0.310834002,Rooftop,Urban,Rooftop - Urban,0.709036059,0-25,East Grand,306725,3.623659506,25-50,Martin,301170,3.623659506,25-50,Martin,301170,Within,1257.905895,180.2051605
3986,San Mateo,0.299011177,Rooftop,Urban,Rooftop - Urban,0.717601589,0-25,East Grand,306725,3.610119372,25-50,Martin,301170,3.610119372,25-50,Martin,301170,Within,1210.060386,179.2001604
3987,San Mateo,2.287290347,Rooftop,Urban,Rooftop - Urban,0.765821063,0-25,East Grand,306725,3.582393559,25-50,Martin,301170,3.582393559,25-50,Martin,301170,Within,9256.377406,451.9883013
3988,San Mateo,1.157287615,Parking,Urban,Parking - Urban,0.399508902,0-25,East Grand,306725,3.3924474,25-50,Martin,301170,3.3924474,25-50,Martin,301170,Within,4683.396476,293.1758701
3989,San Mateo,1.045883492,Parking,Urban,Parking - Urban,0.312117862,0-25,East Grand,306725,3.347979228,25-50,Martin,301170,3.347979228,25-50,Martin,301170,Within,4232.552948,278.462538
3990,San Mateo,2.593669244,Rooftop,Urban,Rooftop - Urban,0.904267998,0-25,East Grand,306725,3.393477656,25-50,Martin,301170,3.393477656,25-50,Martin,301170,Within,10496.2493,515.3062219
3991,San Mateo,0.601407633,Rooftop,Urban,Rooftop - Urban,1.220720208,0-25,East Grand,306725,3.457712845,25-50,Martin,301170,3.457712845,25-50,Martin,301170,Outside,2433.820086,204.141681
3992,San Mateo,2.79491934,Rooftop,Urban,Rooftop - Urban,1.001695961,0-25,East Grand,306725,3.360950312,25-50,Martin,301170,3.360950312,25-50,Martin,301170,Within,11310.63052,567.5284984
3993,San Mateo,0.839487844,Parking,Urban,Parking - Urban,1.148061678,0-25,East Grand,306725,3.407449373,25-50,Martin,301170,3.407449373,25-50,Martin,301170,Outside,3397.300303,234.38604
3994,San Mateo,0.873463951,Parking,Urban,Parking - Urban,0.952328706,0-25,Serramonte,308929,3.452113966,25-50,Martin,301170,3.452113966,25-50,Martin,301170,Within,3534.79655,246.9185422
3995,San Mateo,0.752213329,Parking,Urban,Parking - Urban,1.136557037,0-25,Serramonte,308929,3.215050994,25-50,Martin,301170,3.215050994,25-50,Martin,301170,Within,3044.109876,213.8385587
3996,San Mateo,0.332124239,Rooftop,Urban,Rooftop - Urban,1.182262796,0-25,Serramonte,308929,3.178052068,25-50,Martin,301170,3.178052068,25-50,Martin,301170,Within,1344.064455,153.9101616
3997,San Mateo,0.74882552,Rooftop,Urban,Rooftop - Urban,1.188940135,0-25,Daly City Tap,310765,3.101565505,0-25,Martin,301170,3.101565505,25-50,Martin,301170,Within,3030.40184,337.4674473
3998,San Mateo,0.440220214,Rooftop,Urban,Rooftop - Urban,1.221027787,0-25,Serramonte,308929,3.136177042,25-50,Martin,301170,3.136177042,25-50,Martin,301170,Within,1781.515147,181.2320684
3999,San Mateo,1.376325076,Parking,Urban,Parking - Urban,1.731890288,25-50,East Grand,306725,2.509118281,0-25,Martin,301170,2.509118281,0-25,Martin,301170,Outside,5569.807857,302.8270975
4000,San Mateo,5.021784341,Rooftop,Urban,Rooftop - Urban,0.823794336,0-25,Daly City Tap,310765,1.108832329,0-25,Martin,301170,1.108832329,0-25,Martin,301170,Within,20322.52903,626.1527606
4001,Santa Barbara,1.028441074,Ground,Rural,Ground - Rural,51.41274819,75-100,Santa Ynez,309599,61.30273861,75-100,Station T,308991,26.48720997,75-100,Mandalay,309305,Within,4161.970852,267.6575298
4002,Santa Barbara,1.807250492,Rooftop,Rural,Rooftop - Rural,20.7619541,75-100,Santa Ynez,309599,53.07163153,75-100,Mesa,303861,3.853277229,25-50,Goleta,305080,Within,7313.712469,344.6081985
4003,Santa Barbara,5.475779885,Parking,Rural,Parking - Rural,20.4998349,75-100,Santa Ynez,309599,52.82582935,75-100,Mesa,303861,3.655462213,25-50,Goleta,305080,Within,22159.7471,813.5672137
4004,Santa Barbara,3.269087888,Rooftop,Urban,Rooftop - Urban,19.43886592,75-100,Santa Ynez,309599,51.79711043,75-100,Mesa,303861,2.8328599,25-50,Goleta,305080,Within,13229.58189,467.7817866
4005,Santa Barbara,3.683422919,Ground,Urban,Ground - Urban,23.09350461,75-100,Santa Ynez,309599,54.60550902,75-100,Mesa,303861,6.346467998,50-75,Goleta,305080,Within,14906.35924,479.8013873
4006,Santa Barbara,2.24216431,Ground,Rural,Ground - Rural,4.451989014,50-75,Surf,300721,24.81865288,75-100,Mesa,303861,5.489250785,50-75,Cabrillo,303296,Within,9073.753559,453.4401074
4007,Santa Barbara,4.970123549,Ground,Rural,Ground - Rural,3.915047264,50-75,Lompoc - Control Building,303684,24.50574376,75-100,Mesa,303861,4.883887346,25-50,Cabrillo,303296,Outside,20113.45682,597.0963715
4008,Santa Barbara,3.256831974,Rooftop,Urban,Rooftop - Urban,0.81505537,0-25,Lompoc,306067,23.82112847,75-100,Mesa,303861,2.045708965,0-25,Cabrillo,303296,Within,13179.97723,472.0499511
4009,Santa Barbara,22.37076348,Ground,Rural,Ground - Rural,4.696437931,50-75,Unknown,302526,18.43624112,75-100,Mesa,303861,7.7239017,50-75,Cabrillo,303296,Within,90531.35682,1339.805281
4010,Santa Barbara,128.4067229,Ground,Rural,Ground - Rural,4.952563723,50-75,Unknown,302526,18.03724176,75-100,Mesa,303861,7.905813509,50-75,Cabrillo,303296,Within,519647.0657,3800.83175
4011,Santa Barbara,3.998934053,Ground,Rural,Ground - Rural,3.417211514,50-75,Fairway,305584,8.337750107,50-75,Mesa,303861,8.337750107,50-75,Mesa,303861,Outside,16183.17773,522.8416211
4012,Santa Barbara,0.934973383,Ground,Urban,Ground - Urban,0.850822081,0-25,Fairway,305584,7.620978984,50-75,Mesa,303861,6.451968752,50-75,Sisquoc,302126,Within,3783.7189,246.2547825
4013,Santa Barbara,115.9927017,Ground,Rural,Ground - Rural,17.20685132,75-100,Taft,309706,34.68254892,75-100,Wheeler,305949,17.20685132,75-100,Taft,309706,Outside,469407.8904,2842.939635
4014,Santa Barbara,132.4287253,Ground,Rural,Ground - Rural,17.00707231,75-100,Taft,309706,34.15423828,75-100,Wheeler,305949,17.00707231,75-100,Taft,309706,Outside,535922.1916,2928.31374
4015,Santa Barbara,0.968026243,Rooftop,Urban,Rooftop - Urban,0.517713491,0-25,Fairway,305584,6.714188305,50-75,Mesa,303861,6.714188305,50-75,Mesa,303861,Within,3917.476697,266.5703054
4016,Santa Barbara,2.288725077,Rooftop,Urban,Rooftop - Urban,0.047430522,0-25,Fairway,305584,6.69979264,50-75,Mesa,303861,6.69979264,50-75,Mesa,303861,Within,9262.1788,385.5023717
4017,Santa Barbara,0.487391272,Rooftop,Urban,Rooftop - Urban,0.547500208,0-25,Fairway,305584,6.658067704,50-75,Mesa,303861,6.658067704,50-75,Mesa,303861,Within,1972.410309,196.9959631
4018,Santa Barbara,0.451600623,Parking,Urban,Parking - Urban,0.341985659,0-25,Fairway,305584,6.595229204,50-75,Mesa,303861,6.595229204,50-75,Mesa,303861,Within,1827.570337,218.9324518
4019,Santa Barbara,2.042718742,Rooftop,Urban,Rooftop - Urban,0.573726549,0-25,Fairway,305584,6.524195403,50-75,Mesa,303861,6.495158594,50-75,Sisquoc,302126,Within,8266.621136,394.3137623
4020,Santa Barbara,0.691648541,Rooftop,Urban,Rooftop - Urban,0.818993905,0-25,Fairway,305584,6.429094811,50-75,Mesa,303861,6.429094811,50-75,Mesa,303861,Within,2799.013184,232.7969042
4021,Santa Barbara,0.476390781,Parking,Urban,Parking - Urban,1.008190162,0-25,Fairway,305584,6.359808557,50-75,Mesa,303861,6.359808557,50-75,Mesa,303861,Within,1927.892807,175.6434189
4022,Santa Barbara,0.584187966,Rooftop,Urban,Rooftop - Urban,1.002037985,0-25,Fairway,305584,6.288419076,50-75,Mesa,303861,6.288419076,50-75,Mesa,303861,Within,2364.134261,197.1023762
4023,Santa Barbara,3.923780578,Parking,Urban,Parking - Urban,1.187537538,0-25,Fairway,305584,6.062468376,25-50,Mesa,303861,6.062468376,50-75,Mesa,303861,Within,15879.03459,933.1331175
4024,Santa Barbara,4.881812701,Ground,Rural,Ground - Rural,5.438996296,50-75,Fairway,305584,7.561170105,50-75,Mesa,303861,7.561170105,50-75,Mesa,303861,Outside,19756.06242,580.8340565
4025,Santa Barbara,3.677952932,Rooftop,Urban,Rooftop - Urban,1.873136099,25-50,Fairway,305584,5.942957552,25-50,Mesa,303861,5.942957552,50-75,Mesa,303861,Outside,14884.20989,508.518639
4026,Santa Barbara,4.785320844,Ground,Rural,Ground - Rural,2.848263234,50-75,Fairway,305584,6.358904969,50-75,Mesa,303861,5.027436893,25-50,Sisquoc,302126,Outside,19365.58704,747.635307
4027,Santa Barbara,0.310134776,Ground,Rural,Ground - Rural,15.74946848,75-100,Taft,309706,34.87391005,75-100,Wheeler,305949,15.74946848,75-100,Taft,309706,Outside,1255.075953,154.0911025
4028,Santa Barbara,3.508754678,Rooftop,Urban,Rooftop - Urban,1.829697869,25-50,Santa Maria,305007,5.108318167,25-50,Mesa,303861,5.108318167,50-75,Mesa,303861,Outside,14199.52261,536.5139604
4029,Santa Barbara,4.406000585,Ground,Urban,Ground - Urban,2.21384464,25-50,Santa Maria,305007,5.204887011,25-50,Mesa,303861,5.204887011,50-75,Mesa,303861,Outside,17830.51901,568.3581918
4030,Santa Barbara,4.882484139,Rooftop,Urban,Rooftop - Urban,1.193949226,0-25,Santa Maria,305007,4.967961622,25-50,Mesa,303861,4.967961622,25-50,Mesa,303861,Within,19758.76522,588.7549706
4031,Santa Barbara,1.593783378,Rooftop,Urban,Rooftop - Urban,0.490016572,0-25,Santa Maria,305007,4.054131459,25-50,Mesa,303861,4.054131459,25-50,Mesa,303861,Within,6449.845619,330.6990567
4032,Santa Barbara,2.19738278,Ground,Rural,Ground - Rural,1.504940855,25-50,Santa Maria,305007,3.816235519,25-50,Mesa,303861,3.816235519,25-50,Mesa,303861,Outside,8892.526502,541.5296644
4033,Santa Barbara,0.991994486,Rooftop,Urban,Rooftop - Urban,0.747305075,0-25,Santa Maria,305007,3.655431876,25-50,Mesa,303861,3.655431876,25-50,Mesa,303861,Within,4014.477238,289.6071967
4034,Santa Barbara,1.222942754,Rooftop,Urban,Rooftop - Urban,0.813372011,0-25,Santa Maria,305007,3.657743649,25-50,Mesa,303861,3.657743649,25-50,Mesa,303861,Within,4949.093097,343.2067992
4035,Santa Barbara,2.892053232,Parking,Urban,Parking - Urban,2.365146497,25-50,Santa Maria,305007,4.581699991,25-50,Mesa,303861,4.581699991,25-50,Mesa,303861,Within,11703.77046,459.7940473
4036,Santa Barbara,2.13639186,Ground,Rural,Ground - Rural,2.735124229,25-50,Santa Maria,305007,4.079090866,25-50,Mesa,303861,4.079090866,25-50,Mesa,303861,Outside,8645.705776,372.2416973
4037,Santa Barbara,4.941761643,Ground,Rural,Ground - Rural,3.557244893,50-75,Santa Maria,305007,4.436544006,25-50,Mesa,303861,4.436544006,25-50,Mesa,303861,Outside,19998.67414,742.1570955
4038,Santa Barbara,1.192633436,Parking,Urban,Parking - Urban,1.563463171,25-50,Santa Maria,305007,3.493447304,25-50,Mesa,303861,3.493447304,25-50,Mesa,303861,Within,4826.440074,337.6253702
4039,Santa Clara,4.912782111,Ground,Rural,Ground - Rural,3.415107502,50-75,Gilroy Food II,301712,15.25295376,75-100,Unknown,302244,16.67603736,75-100,Moss Landing,301760,Outside,19881.39533,591.2053847
4040,Santa Clara,1.392895244,Parking,Rural,Parking - Rural,2.257978774,25-50,Gilroy Food II,301712,15.21478133,75-100,Unknown,302244,16.31259305,75-100,Moss Landing,301760,Within,5636.877882,378.5766596
4041,Santa Clara,1.914389451,Parking,Rural,Parking - Rural,2.251239217,25-50,Llagas,301386,15.21127891,75-100,Unknown,302244,16.27590243,75-100,Moss Landing,301760,Within,7747.294665,396.1197214
4042,Santa Clara,7.016221504,Ground,Rural,Ground - Rural,1.193742867,0-25,Gilroy Food I,306593,16.7091981,75-100,Unknown,302244,17.93204866,75-100,Moss Landing,301760,Outside,28393.71535,706.6324585
4043,Santa Clara,0.624357825,Ground,Urban,Ground - Urban,0.783119256,0-25,Gilroy Food II,301712,16.9553978,75-100,Unknown,302244,18.12583955,75-100,Moss Landing,301760,Within,2526.698362,251.788349
4044,Santa Clara,2.282920675,Parking,Urban,Parking - Urban,1.231192737,0-25,Llagas,301386,16.17040242,75-100,Unknown,302244,17.10109738,75-100,Moss Landing,301760,Within,9238.684111,395.2832261
4045,Santa Clara,9.602292432,Rooftop,Urban,Rooftop - Urban,0.254935924,0-25,Gilroy Food II,301712,17.10488375,75-100,Unknown,302244,18.18850778,75-100,Moss Landing,301760,Within,38859.2461,848.4341688
4046,Santa Clara,2.866339357,Rooftop,Urban,Rooftop - Urban,0.501320124,0-25,Llagas,301386,17.05843915,75-100,Unknown,302244,18.06992026,75-100,Moss Landing,301760,Within,11599.70483,453.9227957
4047,Santa Clara,1.90149382,Rooftop,Urban,Rooftop - Urban,0.559576211,0-25,Llagas,301386,17.24087993,75-100,Unknown,302244,18.27127178,75-100,Moss Landing,301760,Within,7695.093979,351.0414908
4048,Santa Clara,3.355341391,Rooftop,Urban,Rooftop - Urban,0.038940187,0-25,Llagas,301386,17.48224805,75-100,Unknown,302244,18.02609356,75-100,Metcalf 1,301570,Within,13578.62237,476.3424572
4049,Santa Clara,5.160469525,Rooftop,Urban,Rooftop - Urban,0.283459071,0-25,Llagas,301386,17.66162659,75-100,Unknown,302244,18.16143473,75-100,Metcalf 1,301570,Within,20883.8051,693.7368614
4050,Santa Clara,2.981932648,Parking,Urban,Parking - Urban,0.219815995,0-25,Llagas,301386,17.63202352,75-100,Unknown,302244,17.84287676,75-100,Metcalf 1,301570,Within,12067.49735,462.4697533
4051,Santa Clara,0.313240362,Parking,Urban,Parking - Urban,3.189422484,50-75,Llagas,301386,15.04424723,75-100,Metcalf Energy Center,309434,15.08577054,75-100,Metcalf 1,301570,Within,1267.643157,198.8102894
4052,Santa Clara,0.245801329,Parking,Urban,Parking - Urban,3.225112216,50-75,Llagas,301386,15.01753997,75-100,Metcalf Energy Center,309434,15.05964852,75-100,Metcalf 1,301570,Within,994.7266645,126.169703
4053,Santa Clara,0.176974833,Parking,Urban,Parking - Urban,3.22828471,50-75,Llagas,301386,14.95647228,75-100,Metcalf Energy Center,309434,14.99539967,75-100,Metcalf 1,301570,Within,716.194663,134.1280425
4054,Santa Clara,0.703765376,Parking,Urban,Parking - Urban,3.242030334,50-75,Llagas,301386,14.92073214,75-100,Metcalf Energy Center,309434,14.95872833,75-100,Metcalf 1,301570,Within,2848.04893,213.5594076
4055,Santa Clara,3.315445147,Ground,Rural,Ground - Rural,4.795361086,50-75,Llagas,301386,13.32607932,75-100,Metcalf Energy Center,309434,13.32363659,75-100,Metcalf 1,301570,Within,13417.19636,508.0120853
4056,Santa Clara,1.231504157,Rooftop,Urban,Rooftop - Urban,1.41887181,25-50,Morgan Hill,307343,9.524295279,50-75,Metcalf Energy Center,309434,9.531013212,75-100,Metcalf 1,301570,Within,4983.740461,286.3433019
4057,Santa Clara,1.183520925,Rooftop,Urban,Rooftop - Urban,1.147969056,0-25,Morgan Hill,307343,9.276722062,50-75,Metcalf Energy Center,309434,9.292534342,75-100,Metcalf 1,301570,Within,4789.553548,424.1908867
4058,Santa Clara,0.160025273,Parking,Urban,Parking - Urban,1.09882165,0-25,Morgan Hill,307343,9.227486088,50-75,Metcalf Energy Center,309434,9.243157735,75-100,Metcalf 1,301570,Within,647.601881,111.7272499
4059,Santa Clara,0.791595574,Parking,Urban,Parking - Urban,1.116547754,0-25,Morgan Hill,307343,9.244371496,50-75,Metcalf Energy Center,309434,9.259029565,75-100,Metcalf 1,301570,Within,3203.485657,239.8745765
4060,Santa Clara,1.963899075,Rooftop,Urban,Rooftop - Urban,1.320091198,0-25,Morgan Hill,307343,9.31450508,50-75,Metcalf Energy Center,309434,9.308977386,75-100,Metcalf 1,301570,Within,7947.648036,383.0552235
4061,Santa Clara,0.721867825,Rooftop,Urban,Rooftop - Urban,1.361880395,0-25,Morgan Hill,307343,9.31237929,50-75,Metcalf Energy Center,309434,9.303307532,75-100,Metcalf 1,301570,Within,2921.307287,219.7549483
4062,Santa Clara,0.803790101,Rooftop,Urban,Rooftop - Urban,1.29102415,0-25,Morgan Hill,307343,9.24339758,50-75,Metcalf Energy Center,309434,9.235120655,75-100,Metcalf 1,301570,Within,3252.838211,259.9095234
4063,Santa Clara,0.923316861,Rooftop,Urban,Rooftop - Urban,1.357690307,0-25,Morgan Hill,307343,9.264339725,50-75,Metcalf Energy Center,309434,9.252549132,75-100,Metcalf 1,301570,Within,3736.545621,273.158237
4064,Santa Clara,1.084356473,Parking,Urban,Parking - Urban,1.884294138,25-50,Morgan Hill,307343,9.550028856,50-75,Metcalf Energy Center,309434,9.520022044,75-100,Metcalf 1,301570,Within,4388.252278,271.040819
4065,Santa Clara,0.842374757,Rooftop,Urban,Rooftop - Urban,0.703406336,0-25,Morgan Hill,307343,7.585686828,50-75,Metcalf Energy Center,309434,7.58210927,50-75,Metcalf 1,301570,Within,3408.977946,276.9229546
4066,Santa Clara,0.226387009,Rooftop,Urban,Rooftop - Urban,0.739986267,0-25,Morgan Hill,307343,7.642435663,50-75,Metcalf Energy Center,309434,7.635455619,50-75,Metcalf 1,301570,Within,916.1593866,122.8551939
4067,Santa Clara,0.709234347,Rooftop,Urban,Rooftop - Urban,1.197799153,0-25,Morgan Hill,307343,7.587091448,50-75,Metcalf Energy Center,309434,7.558538261,50-75,Metcalf 1,301570,Within,2870.1819,214.9444604
4068,Santa Clara,1.178577712,Rooftop,Urban,Rooftop - Urban,1.244225851,0-25,Morgan Hill,307343,7.563618965,50-75,Metcalf Energy Center,309434,7.532867388,50-75,Metcalf 1,301570,Within,4769.553641,279.9439804
4069,Santa Clara,1.179074895,Rooftop,Urban,Rooftop - Urban,1.317581823,0-25,Morgan Hill,307343,7.40777941,50-75,Metcalf Energy Center,309434,7.377093805,50-75,Metcalf 1,301570,Within,4771.568558,307.3256739
4070,Santa Clara,1.52591725,Rooftop,Urban,Rooftop - Urban,1.285563813,0-25,Morgan Hill,307343,7.15807123,50-75,Metcalf Energy Center,309434,7.135892966,50-75,Metcalf 1,301570,Within,6175.204079,361.867096
4071,Santa Clara,0.673442163,Rooftop,Urban,Rooftop - Urban,1.423213944,25-50,Morgan Hill,307343,7.35873379,50-75,Metcalf Energy Center,309434,7.324440852,50-75,Metcalf 1,301570,Within,2725.334862,215.2695768
4072,Santa Clara,1.21428846,Rooftop,Urban,Rooftop - Urban,1.341204726,0-25,Morgan Hill,307343,7.147833289,50-75,Metcalf Energy Center,309434,7.123933547,50-75,Metcalf 1,301570,Within,4914.07089,366.7543485
4073,Santa Clara,1.731398782,Rooftop,Urban,Rooftop - Urban,1.320771327,0-25,Morgan Hill,307343,7.199276005,50-75,Metcalf Energy Center,309434,7.173382018,50-75,Metcalf 1,301570,Within,7006.751248,429.4313984
4074,Santa Clara,1.912729253,Parking,Urban,Parking - Urban,1.864522626,25-50,Morgan Hill,307343,7.851321606,50-75,Metcalf Energy Center,309434,7.792281567,50-75,Metcalf 1,301570,Within,7740.328093,699.65194
4075,Santa Clara,0.292463065,Parking,Urban,Parking - Urban,2.006734875,25-50,Morgan Hill,307343,7.984659109,50-75,Metcalf Energy Center,309434,7.92020207,50-75,Metcalf 1,301570,Within,1183.560571,200.9166826
4076,Santa Clara,0.047575706,Parking,Urban,Parking - Urban,1.895232553,25-50,Morgan Hill,307343,7.825423106,50-75,Metcalf Energy Center,309434,7.765609171,50-75,Metcalf 1,301570,Within,192.5328245,55.58519988
4077,Santa Clara,3.529418263,Rooftop,Urban,Rooftop - Urban,1.539194929,25-50,Morgan Hill,307343,6.629980277,50-75,Metcalf Energy Center,309434,6.62340613,50-75,Metcalf 1,301570,Within,14283.10897,513.886408
4078,Santa Clara,0.719094188,Parking,Urban,Parking - Urban,2.000431096,25-50,Morgan Hill,307343,7.873382578,50-75,Metcalf Energy Center,309434,7.809006769,50-75,Metcalf 1,301570,Within,2910.082311,265.649343
4079,Santa Clara,1.771466987,Rooftop,Urban,Rooftop - Urban,1.527404009,25-50,Morgan Hill,307343,7.061594619,50-75,Metcalf Energy Center,309434,7.029815011,50-75,Metcalf 1,301570,Within,7168.892731,360.9572536
4080,Santa Clara,0.522347283,Ground,Urban,Ground - Urban,2.08141942,25-50,Morgan Hill,307343,7.776484662,50-75,Metcalf Energy Center,309434,7.708959769,50-75,Metcalf 1,301570,Within,2113.87289,183.9556831
4081,Santa Clara,0.947250274,Rooftop,Urban,Rooftop - Urban,1.683243897,25-50,Morgan Hill,307343,6.760467034,50-75,Metcalf Energy Center,309434,6.733150737,50-75,Metcalf 1,301570,Within,3833.404577,255.3635928
